SMSes,Labels
"e taiwanese actors r good. Actually quite creative la? Xu Shi Lin blur blur one. Qing Xiao Xiao is like her granny, swindler",0.0
"Velly good, yes please!",0.0
So ke lian T.T... yup just finish our meeting! Haha want me da bao baWang for u? How u feeling.now?,0.0
On motorway with a light foot 16 litre is possible .,0.0
Also track down any lighters you can find,0.0
"""with better joints, you could have caught this bus"" wow cool advert",0.0
Hmmm...i cant rem wat time is my lesson liao... I go home den confirm w u k...,0.0
t around. Wanna meet up for lunch on Fri?,0.0
"Lets use it next week, princess :)",0.0
"""The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!"", Gud night....",0.0
Nope. I just forgot. Will show next week,0.0
"Reached le, i go shower first...",0.0
I will ask you for another favour.,0.0
Good morning! or not? haha.,0.0
I cant hear you oh,0.0
"U meet us tmr la... Anyway u got ur classmates w u, go a bit extra leh...",0.0
Just got outta class gonna go gym.,0.0
"My flu is getting worse, I'm going to sleep for awhile until  <#> +,so may not reply you! Have fun kay! (:",0.0
Hmmm.. Thk sure got time to hop ard... Ya,0.0
Hahaha you dunno the theory meh! Like for example you will be unluckyuntil a point where you cannot get any more unlucky then you willbecome lucky! Nights! Stop replying!,0.0
":) yea, somemore u got ornee to takeaway. i go rest first, get home safe.",0.0
"That could actually be fun, but what would we do that people in SLUgSwould know?",0.0
Haha. I going Cathay watch movie.. next time then buy ba,0.0
Hee I so happy today with u. Mmkkuacks!! Everyday also so happy with my dsr,0.0
s on friday 1-2. yours?,0.0
"At pub ah... U join me la den i go, gee... Lala workin there ah, okie, i shall ask her...",0.0
s phone number? i need it urgently,0.0
So u r done with that ?,0.0
Oh.  the soccer is at 830... think  can go for the photog meeting...,0.0
Ok. Thank you ya. Sorry for disturb. Treat u eat after that.k,0.0
Brilliant thanks :-),0.0
Dont go there please!,0.0
"Nope pool! Haha if rain I'll be sad coz it'll be land, and our landcan continue even if raining): haha yeah of course not easy to hide!Haha ohh so what did you say! Hahaha I saw what you posted:P",0.0
Haha yeah no choice I forgot to return the person on wed! Haha no noI meeting him aft cp! Hmm?  <#>  in the morning! My dad fetching methere and back so its fine^^,0.0
That's for garden terrace or what?,0.0
If you ask her or she say any please message.,0.0
and move back to the town,0.0
Think so. Access the site then they say no more le.,0.0
hehee. going to study already. go enjoy ur show ok! love love. hahah.,0.0
Love it. Now benching with it,0.0
Quite wat... Last time always tok to u one... Only now seldom liao mah...,0.0
I'm freezing and craving ice. Fml,0.0
I need 2 server. And also got something to ask u. Pls let me know when u free to pick up my call.,0.0
Girl... how are u le? Mia so long.. wat happened?,0.0
Wa I dun understand the convert to upper case qn leh we can't justminus  <#>  hexa? Wat is the trick lol,0.0
Huh cum my hse 4 wat v messy lei...,0.0
I'm interested in investing,0.0
It depends on the languages I end up on =o,0.0
Lol but you still stalk people right hahaha,0.0
Or i go home first lar Ã¼ wait 4 me lor.. I put down my stuff first..,0.0
Can Ã¼ send me a copy of da report?,0.0
More coffee after this one too,0.0
"Thank you very much,   MJ! Haha.",0.0
"huishan, I AM BACK!! help me book the cc ba.. haha..",0.0
thanks brother. please keep posting such good opportunities,0.0
Art B+Chem A-English next semester,0.0
Hey sorry man just woke up.. are you awake?,0.0
Dar I juz saw ur msg.. changing then coming out NW..,0.0
Dunno whether to watch a not leona say not nice... But finding nemo like quite nice got 4 half stars... Me juz went sch today... Mayb fri or next wk...,0.0
Have arranged the tuition to 6. So i will only be at nus ard 9.30pm. Get some food during lunch for dinner. Will get a snack for you later.,0.0
Can you just come in for a sec? There's somebody here I want you to see,0.0
Hey billy! Did yuquan tell u bout the samc? Are u doing with us? Nidto sign up soon,0.0
"I oredi cleared once, he still wan to mess up wat to do...",0.0
Then what do you feel like doing?,0.0
WHAT. LOL. .................,0.0
"Ohh>< still haha>< nope I'm talking about my com! Haha idm ah, but Idunno whether it'll be late for you!",0.0
U wan gym 2moro instead? Mon do other stuffs,0.0
Yup received.. Thanks Marc!,0.0
heeeee. i love u too dear! u gt watch tv now?,0.0
"The example looks fine to me. Completing the square is correct ( 5 + 4x - x^2 = 9 - 4 + 4x - x^ ), nothing else looks suspicious",0.0
There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,0.0
duwan .. u buy first. ur mama sick n hungry le.,0.0
Haha sometimes really cannot tahan but bo bian leh. Actually guys getabs very easy de so can't compare ha. You gonna sleep soon? My sisusing bathroom lor zzz,0.0
WAIT SO WERE WE SUPPOSED TO EAT LUNCH FIRST WHEN WE MEET OR EAT LUNCHFIRST BEFORE WE MEET LOL!,0.0
"hello aunty, feeling better today?",0.0
Great see you!,0.0
i'll text you before calling you . .,0.0
Macha just could you let me know if thwre are any temples near kanjirapally where people do the kettunirakkal for shabarimala.pls call me we will talk,0.0
Do you know the song played on the radio 933 now?,0.0
In a bathroom   a boy touches a girl everywhere ! U know whose that boy ? Stupid it's lifeboy soap ! Dirty ppl alwz think drty..  ,0.0
For every milli seconds.. somewhere.. someone.. thinks about you... My be your Parents... Your Friends.... Your relatives.... Now its me,0.0
Hi Gopi. Sorry to disturb you. But are you in your office now?Because I urgently need your help in filling up some research projectforms that are required for a science competition. It also requiresyour signature.,0.0
Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,0.0
You all will be there until what time?,0.0
On bus le. N gt place to sit. Hee,0.0
Haha eating wad?? Time?? Hehe,0.0
Slap yes i just woke up to an sms too!,0.0
Next wed night! (:,0.0
U fetch?,0.0
Hmm im still getting people eh. Havent really start promoting yet. Iwill go to schools next week to get my participants first.,0.0
tom we meet qide 6pm at ps.. hes interested too...,0.0
Vet! Wad offer?!  engineerin wil need maths Ã± phy. Revise english lo-cos sure got tis subject.haha-,0.0
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,0.0
Haha hurhur. Never add as friend? XD,0.0
"""Speak only when you feel your words are better than the silence..."" Gud mrng:-)",0.0
"Haha:P yeah true but I wouldn't feel a stronger want/need to go! HahaI don't know honestly. Maybe I should distance from him haha! Justfinish bathing, folding clothes! Omg I think I can fall asleep likenow):",0.0
"Yup! haha ohh as in you end at 1 then come find me! I prolly checkout before that, I can go sch find you! hahaha I dunno why he cameback also! Yeap hehe the rain so awesome!",0.0
so cn we continue yesterdays game rite,0.0
My friends don't believe I ever didn't curse. Those cunts,0.0
I don't know.. What do you want to talk about?,0.0
The baking??  <#>  I think. Meeting is  <#> ! Do we need to meet earlier?,0.0
Hey hi heard u in nus sci.I oso.How haf u been? Im working nw.U going sci camp?,0.0
Can come fetch me liao.,0.0
"I juz read thru lor... But haven finish readin, die liao... Tmr mt u at wat time...",0.0
I'm not sure as I have a medical test tomorrow. ,0.0
"Haha later got random tchr see me leaving sch then need to explainblah blah blah! Haha hmm how to explain, kono has a sense ofbelonging? Later show me the examples, I explain to you!",0.0
Orhz... If u change yr mind call me... Me going... Heheh...,0.0
ll be at camp for e nex 2wks.so meetin wif fion,0.0
Lols I buy him present le. Now noe my present belated. Enough siaz,0.0
How did you know that? hahaha,0.0
Post! That sounds great! Why did we ever throw such a friendship away?!,0.0
Haha because I reminded you!,0.0
Got it.. What instruments to bring?,0.0
"Daddy, can u look in the mailbox on your way home please?",0.0
"I wish I could join, in person. Loads of love and blessings",0.0
V r cuming wru,0.0
ben harshu imp update jab free ho let me know,0.0
Oh im sorry for disturbing. Thanks for helping.,0.0
I ended now can pass u.,0.0
Ah finally here :(,0.0
At the very most,0.0
Sure.. I will call you :) ..,0.0
s very wulu ah?,0.0
"Otherwise check out China Market, I guess there are showrooms there and you can craft furniture according to your design as well",0.0
Hope you are feeling great. Pls fill me in. Abiola,0.0
It's at ec,0.0
"Lol class open le, you all coming?",0.0
Hi elfie..tis is my num 97615390,0.0
If possible  pls get garimas sp copy tmrw. dont say tht i asked ,0.0
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0.0
That's true. Next time we talk - obvs not over text,0.0
No. Thank you. You've been wonderful,0.0
You said to me before i went back to bed that you can't sleep for anything.,0.0
Yes. Okay then. Thanks! Haha.,0.0
Ah the relc building! Lol,0.0
China Market would be the one time answer though,0.0
Thanks ah. Jason not in singapore already.,0.0
Nt true. Nerds dnt knw the technology,0.0
Networking :)technical support :),0.0
hope all will be perfect for ur new place!,0.0
"Oh... Lk tt huh...K la,thgt u forget me liao... Gee... So how ya doin now...",0.0
Call when you are up...,0.0
have a nice day guys.,0.0
Why so sad? Chill,0.0
You with michelle?,0.0
But still cant treat me like that right.. Oh well nothing I can say anyway.,0.0
Haha. Me and my friend bidded 1 point nia.,0.0
I finish sch @ 6pm.,0.0
Lol we leaving 4 sharp,0.0
Lol probably it's the adult card problem.,0.0
Hi practic this friday at 6pm.Pleas b present&on time.shehan wants 2 finis by 8.inform dos u kno.tc,0.0
" Rn, I'm studying 4 exams.",0.0
leming says go for contract ones.,0.0
Tel me when finiah. Heeee,0.0
"Yes, would you be free to come up around 4pm on Saturday?",0.0
GD GD. Go take a rest n ur Med. :-),0.0
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D",0.0
Lol dont have like that neh? Haha tsk tsk cjm,0.0
Yup cool. Saw the email :-),0.0
you free tomorrow ?,0.0
I think so. My junior collating the names already.,0.0
I want brkfast copy paste copy paste number of times.,0.0
That's good... Virginia sort of implied I might've been able to dothat if I needed,0.0
Oh... Haha... I din watch twins effect... Watched T 3... So we can watch nxt wk...,0.0
Thanks><,0.0
"2pm, is it ok? at yishun.",0.0
Haha no one quarrel with you too? Cool! Haha good good ~ dun quarrelis the best! LOL noo! I'd like to do stuff with you!^^ LOL YUCKS!!!Salt on bread hahaha yes my dear I meant on apple!! Hahaha what! whynot today! Try try!,0.0
Come to me AFTER NOON,0.0
Activities for now.,0.0
I'm so thrilled that u decided to run d marathon. Has given me inspiration to start practicing from next week. :) :P I evn cooked up an analogy 4 it while brushing in d morning. :P Its lyk being alone v/s a union. The former maybe easier  bt d latter is more enjoyable. :) :* ,0.0
Aoa whats the update? How much more is needed?,0.0
Don't worry. Call ya lerr... Jst take good care of yourself. Bye,0.0
When they have FUCKING MAGIC,0.0
Julian says yeah most prob lol,0.0
ironically  i feel d exact same way u used to feel abt me several months bck. i miss u n wana tok to u wen m nt on d fone wid u. bt i get so pisd off n disgusted by u d moment i tok to u  tht i wana disconnect immediately without evn saying bye. ps- don't bother calling  coz guess wot? m nt interested in toking to u! gn. ,0.0
"No. They bound to tease at us, so just let them tease lor.",0.0
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt,0.0
heee me too!! i wan to baobao u! coming to find u,0.0
huh? no uh...im not online.did u add d wrong person?ivle? got a ger in math major oso same surname n name as me.,0.0
Hey dance blast was e best among e dance groups! E rest was nt v gd..,0.0
"Lol i doing work at bench, lazy to walk over damn hot",0.0
^^ can't believe weitieng took longer than me LOL. Tired sleep moreokay! Hmm us as in you and me?,0.0
can sell e book. how much u wan sell?,0.0
Waa strong shit! I cant wait for exams over siaz,0.0
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ <#>  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",0.0
"Hi Sue, weekends or Wednesday day time might work if early enough.We have a young son who needs to sleep by 7pm. So, I'm sorry but thattiming won't work unless the parties are ok without seeing the masterbath and bedroom.",0.0
Oic. Wah she's so good. Come to sch for dinner. Haha. Nvr call huyand irene. Haha.,0.0
will show u the poster design later,0.0
Thanks I got get it tomorrow!,0.0
Yep. I not bringing my laptop... We haven decide on the video yet le,0.0
s got a fantastic memory... He rem hw 2 go 2 my hse...,0.0
aree baba i gt itchill ,0.0
Hahaha my parents haven't come home!,0.0
Im sure you did fine.... Hmmm... Im at amk now.... Half day off....,0.0
It's fine Monday I also wan slack lol,0.0
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0.0
spoke to hint guy  vijay  he called  ,0.0
Woooot.eh later I cannot go.fever.lol.=(,0.0
Ahh so are you coming?,0.0
Hi! sorry! I haven't been to fb coz i'm having exams. Sorry I forgot!I will let you know when I've transferred!!,0.0
R u sure they'll understand that! Wine * good idea just had a slurp!,0.0
"s u alone, e rest is gp foto liao...",0.0
Arts! Yours?,0.0
Lol why are you so anxious haha. I havent check yet.,0.0
All the best for your results later.. :),0.0
You know there is. I shall speak to you in  <#>  minutes then,0.0
Aiyo a bit pai seh Ã¼ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,0.0
Haha u wear anything also nice lah my angel~~~ hao de best is dun rain lah lol,0.0
Dar I eat lunch wuth the guys first loooove u yei yei. At night eatdinner with my yei yei.,0.0
R we playing hoops saturday,0.0
"Hi, I'm <name>, one of the old tenants... we have a slight issue, Ihave to come up on the bus tonight to pack and move my stuff and,because of the way it was set up, I believe you guys are using myroom, which is slightly problematic as I need a place to stay and pickand clean.. Sorry! I would really appreciate it if we could find asolution :)",0.0
Thats the site da,0.0
"Let the GOD decorate each GOLDEN RAY OF THE SUN reaching u wth wishes of Succes, Happiness & prosperity 4 U, Wish u a super duper HAPPY NEW YEAR",0.0
hey i just reached train was late just got home and washed my face,0.0
Eh I at compasspoint le sorry T.T....,0.0
Its really good.,0.0
I asked lecturer already. extra 10 person is ok,0.0
So where u plannin to go b4 tat?,0.0
Yea but need chiong. I 3pm got Pe,0.0
okay... then i will go myself a bottle of water... You want anything? I will be early haha... for once,0.0
"By the way, how many hours you can spare daily or weekly ?",0.0
Please CC me at  <EMAIL> . also include details about the pendingpayment you were mentioning.. thanks!,0.0
Haha yeah but when I open contact can see your name! Haha yea I wastired plus my parents chase me off haha :P,0.0
its rainin here.. more shiok to slp man! Ã dun need to find things to do le la.. we r goin out vry soon. go and slack for a while loh. Hehe,0.0
Azhar I also can order xiao long bao price.,0.0
Hey later collect frm dryer,0.0
T.T sleep ~ ohh so you guys all just headed home after we split up ytd??,0.0
" Pls, can u call me asap?",0.0
Did u download the fring app?,0.0
Haha i've sent you before eh. What's your email?,0.0
"gud moning,Mohan I'm on the way. If u hav no time,U can go.I'll meet u tomorow.",0.0
"hey, i will be late for school, can u help me take notes.",0.0
Yup can. What time tomorrow?,0.0
"Hey, i can see the slides. Maybe i'll check out e animations tmr. Unot including e garu yukl paper is it? Thanks anyway.",0.0
Haha... They cant what... At the most tmr forfeit... haha so how?,0.0
"And how you will do that, princess? :)",0.0
Bout 6 leave. Daddy coming back?,0.0
"I need ur assistance, please",0.0
Wcp. U? How's yh,0.0
Hey where r Ã¼ im here liao,0.0
" Hey, just wanted to say you're one of a kind. Stay awesome!",0.0
Haha why dun allow! So are you going to learn?? :D hahaha no lahkidding! Will get you all nice stuff!,0.0
sounds nice. how long is the show?,0.0
"Ummm a little lateish if possible, I'm gonna see Michael's parent,and my house? Anywhere's fine really ^^",0.0
"Machan you go to gym tomorrow,  i wil come late goodnight.",0.0
How is your life.,0.0
Wtf they nvr call u up?,0.0
Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,0.0
"s vv nice...h??,next time teach m? how2use!",0.0
"m free on fri and sat morn i thk... Haha, can always come nus to find me...",0.0
hey wan to go out next week???,0.0
shit. so high. so zai.,0.0
"Sir, I need AXIS BANK account no and bank address.",0.0
"Clearly, they're retarded. The taser dudes didn't just take down thefive year olds",0.0
Erm u meet her help me ask eve whether she having dinner at home??,0.0
"Hm. I thought clement is back, no? Talking to chloe's sister just now.Actually I like nicki minaj haha",0.0
Alright. I go slp le cya 2moro,0.0
Yup. E sch website got u search within e sch pages.,0.0
okkk carry on then go fast np i will go   m gng fr brushing ,0.0
"not get e other one, the u will b back where u r now. Is it worth the risk?",0.0
i want to sleep on u! hee. break now? or lecture still ongoing,0.0
hci survey  <#>  b a a c b b a a b,0.0
Hmmm true lol... liddat got  <#>  lesson in 5 mth not bad lol... buthe din mention about booking final forgot to ask him... must ask himnext week lol... then good lo won't fat! I hungry! Da pao curry potatofor me! Lol... tung lok hmmm so familiar... but dunno sat afternoongot meeting or.not sia...,0.0
Haha...i bought cheapo  <#> plus dollars one...k lor...thanx a lot...,0.0
"I will bless the person who puts his trust in me. He is like a tree growing near a stream and sending out roots to the water. It is not afraid when hot weather comes, because its leaves stay green",0.0
"Yeah, that's what I was thinking. Can be better",0.0
Oh thanks a lot..i already bought 2 eggs ..,0.0
bassssssssss  donÂt do anymore,0.0
"Ya lor... Quite scared tmr get blocked, dunno wat to write...my editin lk shit oso... Cya tmr...",0.0
either way works for me. Hope that doesnt bother you.,0.0
Leaving.hse mug,0.0
Hee... Sent the direct link so you can take a look,0.0
Coa by t4wk <#> ?,0.0
Hmm.. MNO don't have much notes one but got readings lah.,0.0
Yup. Astro =(,0.0
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  <#>,0.0
"Yo I don't wanna participate in sports day, u can ask jens or Spencer haha.",0.0
Fa me from eleventh :-). Do yo know any one workin in mechanical concern ? I 've to go fa implant trainin . That s wy -,0.0
They all waste:),0.0
Okay... YES. both of my parents will mind. Very very obvious. No need sun can see that kind,0.0
"Hi, how's everyone and how are your kids??",0.0
I took u as my frnd  I locked U in my Heart. But now that  key has missed. So I m very hppy bcoz UR safe in my Heart till my Heartbeat stops.G'd ev'g! ,0.0
Ur papers with me!,0.0
sorry u know my addiction to books -leaving now,0.0
"Yeah!.. and govt or companies disseminating info to people, bills andreceipts, and inter-company and global communication",0.0
Who s ths,0.0
"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",0.0
Hooray! I am in le practice room,0.0
Ard 530 like dat lor. We juz meet in mrt station then Ã¼ dun haf to come out.,0.0
Whee skated right in front of the F1 pit stops :D,0.0
oh p all the best ,0.0
Belatd annivrsry wishs bhayya.. lets spk frm there.. c u in aftrnun..,0.0
Just getting back home,0.0
Small problem in auction:)punj now asking tiwary,0.0
No. it's past  <#>  already. Anything you do past  <#>  will be recorded down.,0.0
As in still doing samc lo,0.0
Think weekend better cos weekdays have to settle some stuffs,0.0
Ah I am off. Need to do some shopping. Should be back by 4 I think..,0.0
"If al Indians start studying, al get gud marks. bt jobs r limited more unemployment, more youth suicides, more crime. SAVE INDIA stop studying??? Gush 9t.",0.0
Eh my box got bring hor?,0.0
"Spend time with people who think, speak and feel the kingdom of heaven. There, the opportunity of flying is much higher. When you are with people on the journey, you recieve the touch of GOD. Have a blessed day ! :-)",0.0
"orh ok..nvm, there will still b chances. all  best 4 ur match! wish u an early merry xmas! ?",0.0
What shld i send?,0.0
"Haha yeah): you also! Ooo so cool! Haha I don't get good impressionof both of them.who's the other potentials? How can slowly cycle! Needcatch up with others isn't it! Haha oo it's different in cp haha, evenif I want to go for exco no one will let me just coz i'm enthu! HahaDillon just checked in at Kembangan mrt!",0.0
My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0.0
 Remember the time we got lost? Crazy adventure!,0.0
"very cham, I no mod to take",0.0
Hey dearies...Juz in case u are interested...Mango 50% off =),0.0
Haha the lady teaching in chinese :o haha now got sun wu kong! Ongwhat happened? Something you ate? Sophie and Izzati had stomach achetoday also!,0.0
Of course! Where you wanna eat?,0.0
"Hey isurujith, sorry man, cant make it.. a little caught up withwork.. have a great birthday!! Will catch you soon... :-)",0.0
Ok! I reach sch at  <#> !,0.0
ve to wait at home for da dvd player...,0.0
Look carefully,0.0
Meh nvm you take your time i go back first,0.0
"Yay thanks!! Yeah! But see what's left of it bah, we didn't make alot!",0.0
Ooo photo taking for what! I have cca today and on fri): do you mindwaiting for me on fri? >< haha have fun in pe!! I'm not going to sleepyet:(,0.0
Ya mine March  <#>   <#> h,0.0
Surly ill give it to you:-) while coming to review.,0.0
K:)anything special?,0.0
Where u going these days ah?,0.0
Okay thanks. Left alot to be amended anot? Haha.,0.0
Pigletttttt.lol.Yourong here.y changing number?,0.0
Fuck I literally don't know what to do. If I don't find it I willhave no more than five bucks for a month because there's no accessiblewf,0.0
Haha lazy pok! Hao arh... eh shld be ok bah lol  <#>  min... if notwe see if we can make it for  <DECIMAL>  movie lol... I so guai lo nowwatching webcast lol,0.0
"I think i might need to put you aeroplane liao, cannot finish my work ><",0.0
I borrow ur bag ok.,0.0
YES FREEDOM IN  <#>  MINS,0.0
Hee. What show u watching? I also just now.. channel u got detectiveshow at  <#>  to  <#>,0.0
What's the best route to go to giki these days?,0.0
Thanks haha (: its funny! dun dare to feel good about any of my testsle! Haha did you come to sch on time?,0.0
When r u going to be over,0.0
"Probably gonna be here for a while, see you later tonight <)",0.0
Yup am at home.. you? What bus ll you take?,0.0
i would say a nap is in order...great chatting to you as well..see ya in a few months :),0.0
Yup walk over my house eh.,0.0
Just compltd record! Gonna sleep! U?,0.0
Ugh fuck it I'm resubbing to eve,0.0
"Yeah, probably earlier than that",0.0
"pigo, why u so blur fall into drain? then u gt take mc?",0.0
harshi would it be ok to go after an hour,0.0
"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""",0.0
I dunno le... Should I work there?,0.0
"hey dear , ..i am going to banglore today..pray for me and keep in touch :-)",0.0
 Thank you for the lunch treat! ???? I owe you one! Let's hang out soon. ??,0.0
Go take kayaking? Or rock climbing course,0.0
Lol I just received this!,0.0
Haha nvm this laptop bag is good also! Where got I so good lol... myresult out le! I got  <#> / <#> ! Although the median mark is<DECIMAL>  haha...,0.0
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",0.0
Ah? Lol I was sleeping all the while just now.,0.0
"You would like that, wouldn't you? Jerk!",0.0
"Hi, you done? waiting for u two leh",0.0
"So basically what the point in it, would be writing their jobs off?",0.0
Ehh!? I told her you and yuhan are doing o.o do you want to do it?I'll clarify with her! (:,0.0
How are you doing. Is there progress on that paper work we agreed ?,0.0
Eh ya lol.like can just post some general stuff.haha.,0.0
"Have an early rest, aunty. :-)",0.0
" Missed ur call, what's up? Text me back.",0.0
Lol u say got time then dun go ok wat.haha.,0.0
I'm sorry. I don't have anything for dad. pls send my regards to cousin.,0.0
Ok!! Csal me wrn u wan to slp,0.0
"Hi Ricky, we'll meet you at IMM tomorrow at  <#> n.  Thanks.",0.0
Aww hmm alright bah.,0.0
Wahhs i'm bored already!,0.0
Lol you go over cally house first bah,0.0
No no..hahahaha nt rita shes v.inocent,0.0
"Good news: changed compass, i2c works. Bad news: pwms don't, have to switch pins around",0.0
can you lend 50 dollars to me first,0.0
Ah sorry! I was in Berkeley bowl!,0.0
Hmm i don't think can reach b4  <#>  if need to transfer. Let's meeton thurs instead?,0.0
Can I meet you this friday?,0.0
"Ah ma said she fell down just now, feeling quite terrible now. Shecalled me to bring her to doctor, but im in sch. You free to go downmah.",0.0
That's the source for the twin cities.,0.0
I never expect other to remember me..!  But i always drop my messag into their inbox to say i love to remember them... :-) ..nd dat my msgs r FREE ,0.0
"s way beyond wad i can possibly get! haha, catch up with you again",0.0
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0.0
What's that?,0.0
Lg wait for u at bus interchange.,0.0
Yeah 6 eh. Got u me hl cal jm and van,0.0
"Haha ANE camp and outreach camp is similar, as both targets sec schstudents. Just that outreach is more of course-like and less games.AGM is an event whereby the new comm officially takes over from theprevious comm. From agm, the comm will briefly talk about the eventsastro will be doing in the future.",0.0
Sorry haha!! My phone was in the living room so I never check! Allthe other random numbers are you also ah!!,0.0
veg go to italia otherwise ill check gimme five mins,0.0
"If i let you do this, i want you in the house by 8am.",0.0
Hi I am Amazon new open Amazon store in university building back site 1st floor shop no 107 come an collect your parcel time 11 too 3 delivery and return pickup all so near by (HP world) happy morning,0.0
there were some errors i resolved later,0.0
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",0.0
"Hi if we r not wrong, its one of the premolar.",0.0
Get to pasir ris take  <#>  lol alight when u see a petrol station atthe right,0.0
Reaching home soon! Are you like at my doorstep now?,0.0
"We meet 7 tues at orchard coffee club, its girls night.",0.0
Hey i've booked the 2 lessons on sun liao...,0.0
Crazy defntions: 1.Laziness? Asking lift 4 morning walk 2.Craziness? Get blank paper xerox 3.Honesty? Pregnant women taking 2 tickets 4.Dehydration? Cow giving milk powder 5.Fashion? Lungi with a zip 6.Hope? A  <#>  yr Old person purchasing a life time sim card 7.Fact? Ur smile 4 my sms,0.0
Haha thanks man see you guys in the afternoon,0.0
Yeah but I still got camp to settle,0.0
She not talking to him anymore,0.0
@~Illum used to have some form of capability via his employer,0.0
I'm working. I'll call you later,0.0
"I can try, but I have class D=",0.0
Hahaha... in all fairness the question mentioned a cat,0.0
Ok! Wat time? BTW I got torch light for u,0.0
Yeah lol.. they sent my credit card to my mom -.- Monday I'm gonnawrite myself a check and cash it lol,0.0
I hope youÂre fine. Are you still collecting the donations?,0.0
I dont have time to sleep lol. Why?,0.0
Match started.india  <#>  for 2,0.0
Then how Ã¼ wan to go early a not... Ask her to wait at bishan then ben can fetch her but she wun wake up so early...,0.0
Haha cool! I wish I had cool teachers:/ oh my my memory work isterrible:x haha got application qns? Haha and eat fish and Co!,0.0
That's not so strange lol. Just because you're unnecessarily hostiletowards any notion of religion.. =P,0.0
I dont have i shall buy one dear,0.0
as my wifes contract was for two years originally,0.0
Forget to ask u just now...Do u wanna join us for meditation tomorrow?,0.0
Double sided*,0.0
Bluray clarity.,0.0
I think if really push can hit above  <#>  but will have bad form le.Tot bench supposed to be controlled,0.0
Ohh my we reached the coffeeshop that I came to just now! Faint haha!Eating roti prata!,0.0
"Oh oh, no one alr?",0.0
If your not busy only ok..,0.0
Wif my family booking tour package.,0.0
JUST TAKE THE BUS IDM ONE,0.0
you just have to guide these guys,0.0
No I told mum,0.0
Yup eat fulllll lo,0.0
 Can't wait to meet up and hear ur stories.,0.0
Yes Dearest :-*,0.0
Dun tink i can make it..lecture from 4~ <#> pm. haha.enjoy urselves!,0.0
Wow hahaha im surprised he replied so quickly.,0.0
Wat r <#>  ?,0.0
My maison if I'm not wrong! Yar illuma works too haha,0.0
I also just came back from collecting my drawer. Just now serangoon jam ah.,0.0
Okay. What time. Can meet at serangoon?,0.0
Haha I also lo I wake up and decided to pon... so later just goingfor the studyyyyy sianzzzz,0.0
Can ?_ call me at 10:10 to make sure dat i've woken up...,0.0
hope you are invited ?,0.0
"Hey hey, you still need to buy markers and lightsticks.",0.0
Caw caw...... catch up on GoT!!!,0.0
"Happy birthday ruyi! Haha sorry tmr not free to celebrate with you,gotta chiong assignments. See you on saturday! :-D",0.0
OHH IS IT HAHAHA HI RAGHAV! Omg so lame!!! Haha I just about to leavesch! Yeap!,0.0
xy:Tomw wat time u b in sch?Think me n shuhui meeting in sch ard 4. Then duno still can c movie or not cos duno if e rest wan meet 4 dinner. How?,0.0
I knew it... U slept v late yest? Wake up so late...,0.0
Hahaha oh no later they scared of me le how hehe :P haha yeah I liketo cling on you:P your friends are shorter than I expected LOL.,0.0
Wat??,0.0
m still at novena station. hope can reach. I nvr late before. =(,0.0
Explain to u all later.,0.0
